sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_name,hostname,discoverymethod,disc_facility,pl_bmassprov,st_spectype,st_metratio,rastr,decstr,pl_rade,log_pl_rade,planet_star_radius_ratio,log_orbital_period
1,4,2014,0,46.183669,0.000425,-0.000425,0.0,0.213,0.0019950000000000002,-0.002,0.0,0.29,-0.29,0.0,0.198,0.026,-0.026,0.0,5.56,18.75197,-17.48060619,0.0,0.0175,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,1.33,0.2,-0.16,0.0,306.0,24.0,-25.0,0.0,0,4255.0,100.0,-100.0,0.0,0.554,0.021,-0.021,0.0,0.581,0.018,-0.018,0.0,-0.51,0.06,-0.06,0.0,4.73,0.15,-0.15,0.0,286.0790779,39.278237,428.018,6.695,-6.495,16.567,0.252,-0.252,13.116,0.03,-0.03,15.9695,0.000633,-0.000633,Kepler-235 e,Kepler-235,Transit,Kepler,M-R relationship,M0 V,[Fe/H],19h04m18.98s,+39d16m41.65s,2.22,1.169381359556317,4.007220216606498,3.8540478369584537
1,2,2014,0,8.295611,3.2e-05,-3.2e-05,0.0,0.065,0.0019950000000000002,-0.002,0.0,0.12,-0.12,0.0,0.14,0.011,-0.011,0.0,3.09,18.75197,-17.48060619,0.0,0.00972,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,15.632,1.595,-1.468,0.0,469.0,20.0,-20.0,0.0,0,3750.0,150.0,-150.0,0.0,0.51,0.019,-0.019,0.0,0.596005,0.020415,-0.020415,0.0,-0.05,0.073,-0.103,0.0,4.753,0.2,-0.2,0.0,283.8664285,39.8981928,288.763,2.265,-2.265,16.014,0.252,-0.252,12.312,0.022,-0.022,15.3743,0.000462,-0.000462,Kepler-236 b,Kepler-236,Transit,Kepler,M-R relationship,M1 V,[Fe/H],18h55m27.94s,+39d53m53.49s,1.57,0.9439058989071284,3.0784313725490198,2.2295423532787395
1,2,2014,0,23.968127,0.000174,-0.000174,0.0,0.132,0.0019950000000000002,-0.002,0.0,0.17,-0.17,0.0,0.178,0.015,-0.015,0.0,4.66,18.75197,-17.48060619,0.0,0.0147,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,3.802,0.388,-0.357,0.0,329.0,20.0,-20.0,0.0,0,3750.0,150.0,-150.0,0.0,0.51,0.019,-0.019,0.0,0.596005,0.020415,-0.020415,0.0,-0.05,0.073,-0.103,0.0,4.753,0.2,-0.2,0.0,283.8664285,39.8981928,288.763,2.265,-2.265,16.014,0.252,-0.252,12.312,0.022,-0.022,15.3743,0.000462,-0.000462,Kepler-236 c,Kepler-236,Transit,Kepler,M-R relationship,M1 V,[Fe/H],18h55m27.94s,+39d53m53.49s,2.0,1.0986122886681098,3.9215686274509802,3.217600091466276
1,2,2014,0,4.715106,3e-05,-3e-05,0.0,0.05,0.0019950000000000002,-0.002,0.0,0.75,-0.75,0.0,0.126,0.067,-0.067,0.0,2.57,18.75197,-17.48060619,0.0,0.00809,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,124.961,5.845,-5.535,0.0,823.0,20.0,-20.0,0.0,0,4861.0,200.0,-200.0,0.0,0.725,0.383,-0.383,0.0,0.696,0.017,-0.017,0.0,0.22,0.04,-0.04,0.0,4.583,0.3,-0.3,0.0,283.2213438,40.421762,657.822,10.429,-10.113,15.689,0.08,-0.08,13.172,0.036,-0.036,15.2832,0.000345,-0.000345,Kepler-237 b,Kepler-237,Transit,Kepler,M-R relationship,missing,[Fe/H],18h52m53.12s,+40d25m18.34s,1.41,0.8796267475025635,1.9448275862068964,1.7431128447563076
1,2,2014,0,8.103636,3.2e-05,-3.2e-05,0.0,0.071,0.0019950000000000002,-0.002,0.0,1.1,-1.1,0.0,0.186,0.098,-0.098,0.0,4.98,18.75197,-17.48060619,0.0,0.0157,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,60.642,2.836,-2.686,0.0,687.0,20.0,-20.0,0.0,0,4861.0,200.0,-200.0,0.0,0.725,0.383,-0.383,0.0,0.696,0.017,-0.017,0.0,0.22,0.04,-0.04,0.0,4.583,0.3,-0.3,0.0,283.2213438,40.421762,657.822,10.429,-10.113,15.689,0.08,-0.08,13.172,0.036,-0.036,15.2832,0.000345,-0.000345,Kepler-237 c,Kepler-237,Transit,Kepler,M-R relationship,missing,[Fe/H],18h52m53.12s,+40d25m18.34s,2.08,1.1249295969854831,2.8689655172413797,2.208673894159349
1,5,2014,0,2.090876,2e-05,-2e-05,0.0,0.034,0.0019950000000000002,-0.002,0.0,0.4,-0.4,0.0,0.154,0.036,-0.036,0.0,3305.02,18.75197,-17.48060619,1.0,10.39875583,0.059390345,-0.0555,1.0,0.0,0.049,-0.04,0.0,2500.588,231.349,-207.679,0.0,1642.0,20.0,-20.0,0.0,0,5751.0,100.0,-100.0,0.0,1.43,0.264,-0.264,0.0,1.229,0.035,-0.062,0.0,0.34,0.04,-0.04,0.0,4.194,0.15,-0.15,0.0,287.8971066,40.6378141,1798.75,75.21,-69.51,15.297,0.035,-0.035,13.512,0.039,-0.039,15.0243,0.000316,-0.000316,Kepler-238 b,Kepler-238,Transit,Kepler,Mass,missing,[Fe/H],19h11m35.31s,+40d38m16.13s,1.73,1.0043016091968684,1.2097902097902098,1.1284545458781297
1,5,2014,0,6.155557,5e-05,-5e-05,0.0,0.069,0.0019950000000000002,-0.002,0.0,0.45,-0.45,0.0,0.213,0.04,-0.04,0.0,152.522,18.75197,-17.48060619,1.0,0.47988788,0.059390345,-0.0555,1.0,0.0,0.049,-0.04,0.0,592.298,54.798,-49.192,0.0,1146.0,20.0,-20.0,0.0,0,5751.0,100.0,-100.0,0.0,1.43,0.264,-0.264,0.0,1.229,0.035,-0.062,0.0,0.34,0.04,-0.04,0.0,4.194,0.15,-0.15,0.0,287.8971066,40.6378141,1798.75,75.21,-69.51,15.297,0.035,-0.035,13.512,0.039,-0.039,15.0243,0.000316,-0.000316,Kepler-238 c,Kepler-238,Transit,Kepler,Mass,missing,[Fe/H],19h11m35.31s,+40d38m16.13s,2.39,1.220829921392359,1.6713286713286715,1.9678892576374223
1,5,2014,0,13.233549,8.1e-05,-8.1e-05,0.0,0.115,0.0019950000000000002,-0.002,0.0,0.57,-0.57,0.0,0.274,0.051,-0.051,0.0,23.1,7.9,-6.1,0.0,0.07268073,0.02485618,-0.01919275,0.0,0.0,0.049,-0.04,0.0,213.48,19.751,-17.73,0.0,888.0,20.0,-20.0,0.0,0,5751.0,100.0,-100.0,0.0,1.43,0.264,-0.264,0.0,1.229,0.035,-0.062,0.0,0.34,0.04,-0.04,0.0,4.194,0.15,-0.15,0.0,287.8971066,40.6378141,1798.75,75.21,-69.51,15.297,0.035,-0.035,13.512,0.039,-0.039,15.0243,0.000316,-0.000316,Kepler-238 d,Kepler-238,Transit,Kepler,Mass,missing,[Fe/H],19h11m35.31s,+40d38m16.13s,3.07,1.4036429994545037,2.1468531468531467,2.6556017836764996
1,5,2013,0,23.654,8.6275e-05,-8.7705e-05,0.0,0.17286,0.00225,-0.00225,0.0,2.37,-0.46,0.0,0.5,0.211,-0.041,0.0,169.7,71.7,-69.1,0.0,0.534,0.226,-0.217,0.0,0.0,0.049,-0.04,0.0,98.461,9.109,-8.177,0.0,731.0,20.0,-20.0,0.0,1,5800.0,60.0,-60.0,0.0,0.96,0.41,-0.08,0.0,1.06,0.17,-0.12,0.0,0.34,0.04,-0.04,0.0,4.49,0.04,-0.3,0.0,287.8971066,40.6378141,1798.75,75.21,-69.51,15.297,0.035,-0.035,13.512,0.039,-0.039,15.0243,0.000316,-0.000316,Kepler-238 e,Kepler-238,Transit,Kepler,Mass,missing,[Fe/H],19h11m35.31s,+40d38m16.13s,5.6,1.8870696490323797,5.833333333333333,3.204939159129328
1,5,2013,0,50.447,8.6275e-05,-8.7705e-05,0.0,0.28635,0.00381,-0.00381,0.0,0.85,-0.17,0.0,0.178,0.076,-0.015,0.0,13.5,2.9,-2.5,0.0,0.042,0.009,-0.008,0.0,0.0,0.049,-0.04,0.0,35.869,3.319,-2.979,0.0,568.0,20.0,-20.0,0.0,1,5800.0,60.0,-60.0,0.0,0.96,0.41,-0.08,0.0,1.06,0.17,-0.12,0.0,0.34,0.04,-0.04,0.0,4.49,0.04,-0.3,0.0,287.8971066,40.6378141,1798.75,75.21,-69.51,15.297,0.035,-0.035,13.512,0.039,-0.039,15.0243,0.000316,-0.000316,Kepler-238 f,Kepler-238,Transit,Kepler,Mass,missing,[Fe/H],19h11m35.31s,+40d38m16.13s,2.0,1.0986122886681098,2.0833333333333335,3.9405521515421196
1,2,2014,0,11.763051,3.4e-05,-3.4e-05,0.0,0.095,0.0019950000000000002,-0.002,0.0,0.15,-0.15,0.0,0.208,0.013,-0.013,0.0,6.04,18.75197,-17.48060619,0.0,0.019,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,34.746,1.863,-1.761,0.0,616.0,20.0,-20.0,0.0,0,4914.0,100.0,-100.0,0.0,0.763,0.044,-0.044,0.0,0.757,0.019,-0.019,0.0,0.17,0.04,-0.04,0.0,4.583,0.15,-0.15,0.0,294.2020505,40.6633313,648.109,13.332,-13.332,15.252,0.115,-0.115,13.133,0.035,-0.035,15.2333,0.000399,-0.000399,Kepler-239 b,Kepler-239,Transit,Kepler,M-R relationship,missing,[Fe/H],19h36m48.49s,+40d39m47.99s,2.33,1.2029723039923526,3.053735255570118,2.546554355918293
1,2,2014,0,56.228098,0.00058,-0.00058,0.0,0.268,0.0019950000000000002,-0.002,0.0,0.42,-0.42,0.0,0.224,0.037,-0.037,0.0,6.85,18.75197,-17.48060619,0.0,0.0215,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,4.315,0.231,-0.219,0.0,366.0,20.0,-20.0,0.0,0,4914.0,100.0,-100.0,0.0,0.763,0.044,-0.044,0.0,0.757,0.019,-0.019,0.0,0.17,0.04,-0.04,0.0,4.583,0.15,-0.15,0.0,294.2020505,40.6633313,648.109,13.332,-13.332,15.252,0.115,-0.115,13.133,0.035,-0.035,15.2333,0.000399,-0.000399,Kepler-239 c,Kepler-239,Transit,Kepler,M-R relationship,missing,[Fe/H],19h36m48.49s,+40d39m47.99s,2.51,1.2556160374777743,3.2896461336828304,4.047045001551073
1,4,2011,0,8.14,8.6275e-05,-8.7705e-05,0.0,0.08045,0.00088,-0.00088,0.0,0.092,-0.091,0.0,0.20947489,0.0082077,-0.00811849,0.0,11.14,2.25,-1.93,0.0,0.03505036,0.00707929,-0.00607246,0.0,0.023,0.014,-0.016,0.0,252.246,17.075,-15.794,0.0,1050.0,20.0,-20.0,0.0,1,6028.0,116.0,-116.0,0.0,1.099,0.039,-0.039,0.0,1.06,0.069,-0.069,0.0,-0.0708,0.0137,-0.0137,0.0,4.33,0.109,-0.09,0.0,290.4132621,38.3437283,1156.81,32.08,-32.08,15.04,0.08,-0.08,13.372,0.037,-0.037,14.9234,0.000356,-0.000356,Kepler-24 b,Kepler-24,Transit,Kepler,Mass,missing,[M/H],19h21m39.18s,+38d20m37.42s,2.348,1.208363152627229,2.13648771610555,2.2126603854660587
1,4,2011,0,12.33,8.6275e-05,-8.7705e-05,0.0,0.10612,0.00115,-0.00115,0.0,0.098,-0.098,0.0,0.22428444,0.00874299,-0.00874299,0.0,9.99,2.01,-1.66,0.0,0.03143206,0.00632417,-0.00522294,0.0,0.014,0.011,-0.011,0.0,144.827,9.804,-9.068,0.0,915.0,20.0,-20.0,0.0,1,6028.0,116.0,-116.0,0.0,1.099,0.039,-0.039,0.0,1.06,0.069,-0.069,0.0,-0.0708,0.0137,-0.0137,0.0,4.33,0.109,-0.09,0.0,290.4132621,38.3437283,1156.81,32.08,-32.08,15.04,0.08,-0.08,13.372,0.037,-0.037,14.9234,0.000356,-0.000356,Kepler-24 c,Kepler-24,Transit,Kepler,Mass,missing,[M/H],19h21m39.18s,+38d20m37.42s,2.514,1.2567549897649053,2.2875341219290264,2.5900171341906173
1,4,2014,0,4.244384,5.3e-05,-5.3e-05,0.0,0.051,0.0019950000000000002,-0.002,0.0,0.39,-0.39,0.0,0.149,0.035,-0.035,0.0,293.959,18.75197,-17.48060619,1.0,0.92489845,0.059390345,-0.0555,1.0,0.0,0.049,-0.04,0.0,601.895,40.744,-37.687,0.0,1305.0,20.0,-20.0,0.0,0,5897.0,219.0,-219.0,0.0,1.289,0.291,-0.291,0.0,1.046,0.035,-0.034,0.0,-0.0708,0.0137,-0.0137,0.0,4.2,0.15,-0.15,0.0,290.4132621,38.3437283,1156.81,32.08,-32.08,15.04,0.08,-0.08,13.372,0.037,-0.037,14.9234,0.000356,-0.000356,Kepler-24 d,Kepler-24,Transit,Kepler,Mass,missing,[M/H],19h21m39.18s,+38d20m37.42s,1.67,0.9820784724121582,1.2955779674166021,1.6571577897651433
1,4,2014,0,18.998355,0.000157,-0.000157,0.0,0.138,0.0019950000000000002,-0.002,0.0,0.64,-0.64,0.0,0.248,0.057,-0.057,0.0,26.2118,18.75197,-17.48060619,1.0,0.08247155,0.059390345,-0.0555,1.0,0.0,0.049,-0.04,0.0,81.506,5.517,-5.103,0.0,792.0,20.0,-20.0,0.0,1,5897.0,219.0,-219.0,0.0,1.289,0.291,-0.291,0.0,1.046,0.035,-0.034,0.0,-0.0708,0.0137,-0.0137,0.0,4.2,0.15,-0.15,0.0,290.4132621,38.3437283,1156.81,32.08,-32.08,15.04,0.08,-0.08,13.372,0.037,-0.037,14.9234,0.000356,-0.000356,Kepler-24 e,Kepler-24,Transit,Kepler,Mass,missing,[M/H],19h21m39.18s,+38d20m37.42s,2.78,1.3297240096314962,2.1567106283941038,2.9956500201712744
1,2,2014,0,4.144495,2.6e-05,-2.6e-05,0.0,0.048,0.0019950000000000002,-0.002,0.0,0.56,-0.56,0.0,0.122,0.05,-0.05,0.0,2.45,18.75197,-17.48060619,0.0,0.00771,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,142.736,8.933,-8.333,0.0,864.0,20.0,-20.0,0.0,0,4985.0,200.0,-200.0,0.0,0.739,0.299,-0.299,0.0,0.868,0.017,-0.019,0.0,0.41,0.04,-0.04,0.0,4.626,0.3,-0.3,0.0,291.1587635,40.7502108,746.927,20.15,-19.136,15.953,1.133,-1.133,13.464,0.033,-0.033,15.6622,0.000486,-0.000486,Kepler-240 b,Kepler-240,Transit,Kepler,M-R relationship,missing,[Fe/H],19h24m38.10s,+40d45m00.76s,1.37,0.8628899551470398,1.853856562922869,1.637927210921505
1,2,2014,0,7.953528,2.5e-05,-2.5e-05,0.0,0.074,0.0019950000000000002,-0.002,0.0,0.89,-0.89,0.0,0.196,0.079,-0.079,0.0,102.3,43.3,-39.4,0.0,0.322,0.136,-0.124,0.0,0.0,0.049,-0.04,0.0,59.838,3.745,-3.494,0.0,696.0,20.0,-20.0,0.0,0,4985.0,200.0,-200.0,0.0,0.739,0.299,-0.299,0.0,0.868,0.017,-0.019,0.0,0.41,0.04,-0.04,0.0,4.626,0.3,-0.3,0.0,291.1587635,40.7502108,746.927,20.15,-19.136,15.953,1.133,-1.133,13.464,0.033,-0.033,15.6622,0.000486,-0.000486,Kepler-240 c,Kepler-240,Transit,Kepler,Mass,missing,[Fe/H],19h24m38.10s,+40d45m00.76s,2.2,1.1631508098056809,2.9769959404600814,2.1920476445584534
1,2,2014,0,12.718092,3.5e-05,-3.5e-05,0.0,0.094,0.0019950000000000002,-0.002,0.0,1.03,-1.03,0.0,0.208,0.092,-0.092,0.0,6.04,18.75197,-17.48060619,0.0,0.019,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,23.6,6.56,-6.6,0.0,562.0,20.0,-20.0,0.0,0,4699.0,200.0,-200.0,0.0,0.668,0.289,-0.289,0.0,0.671,0.017,-0.017,0.0,0.031,0.0135,-0.0135,0.0,4.627,0.3,-0.3,0.0,292.9131121,41.0609786,512.0,30.263,-37.658,15.708,0.195,-0.195,12.881,0.033,-0.033,15.3871,0.000781,-0.000781,Kepler-241 b,Kepler-241,Transit,Kepler,M-R relationship,missing,[M/H],19h31m39.15s,+41d03m39.52s,2.33,1.2029723039923526,3.4880239520958085,2.618715545571626
1,2,2014,0,36.065978,0.000133,-0.000133,0.0,0.189,0.0019950000000000002,-0.002,0.0,1.11,-1.11,0.0,0.229,0.099,-0.099,0.0,7.13,18.75197,-17.48060619,0.0,0.0224,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,5.88,1.64,-1.64,0.0,397.0,20.0,-20.0,0.0,0,4699.0,200.0,-200.0,0.0,0.668,0.289,-0.289,0.0,0.671,0.017,-0.017,0.0,0.031,0.0135,-0.0135,0.0,4.627,0.3,-0.3,0.0,292.9131121,41.0609786,512.0,30.263,-37.658,15.708,0.195,-0.195,12.881,0.033,-0.033,15.3871,0.000781,-0.000781,Kepler-241 c,Kepler-241,Transit,Kepler,M-R relationship,missing,[M/H],19h31m39.15s,+41d03m39.52s,2.57,1.2725655957915476,3.8473053892215563,3.6126995138390874
1,2,2014,0,8.20395,2e-05,-2e-05,0.0,0.075,0.0019950000000000002,-0.002,0.0,1.6,-1.6,0.0,0.233,0.143,-0.143,0.0,7.32,18.75197,-17.48060619,0.0,0.023,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,43.768,2.141,-2.034,0.0,742.0,20.0,-20.0,0.0,0,5020.0,200.0,-200.0,0.0,0.85,0.522,-0.522,0.0,0.748,0.017,-0.021,0.0,-0.02,0.04,-0.04,0.0,4.492,0.3,-0.3,0.0,286.5656932,41.8084168,600.241,11.342,-10.936,15.489,0.092,-0.092,13.238,0.033,-0.033,15.3494,0.000496,-0.000496,Kepler-242 b,Kepler-242,Transit,Kepler,M-R relationship,missing,[Fe/H],19h06m15.77s,+41d48m30.30s,2.61,1.2837077723447896,3.0705882352941174,2.219632739737677
1,2,2014,0,14.496481,8.3e-05,-8.3e-05,0.0,0.109,0.0019950000000000002,-0.002,0.0,1.23,-1.23,0.0,0.178,0.11,-0.11,0.0,4.66,18.75197,-17.48060619,0.0,0.0147,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,20.498,1.003,-0.952,0.0,613.0,20.0,-20.0,0.0,0,5020.0,200.0,-200.0,0.0,0.85,0.522,-0.522,0.0,0.748,0.017,-0.021,0.0,-0.02,0.04,-0.04,0.0,4.492,0.3,-0.3,0.0,286.5656932,41.8084168,600.241,11.342,-10.936,15.489,0.092,-0.092,13.238,0.033,-0.033,15.3494,0.000496,-0.000496,Kepler-242 c,Kepler-242,Transit,Kepler,M-R relationship,missing,[Fe/H],19h06m15.77s,+41d48m30.30s,2.0,1.0986122886681098,2.3529411764705883,2.740612965891412
1,2,2014,0,5.715442,1.1e-05,-1.1e-05,0.0,0.062,0.0019950000000000002,-0.002,0.0,1.16,-1.16,0.0,0.219,0.103,-0.103,0.0,6.57,18.75197,-17.48060619,0.0,0.0207,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,115.505,4.839,-4.632,0.0,850.0,20.0,-20.0,0.0,0,5228.0,200.0,-200.0,0.0,0.842,0.398,-0.398,0.0,0.904,0.018,-0.023,0.0,0.26,0.04,-0.04,0.0,4.565,0.3,-0.3,0.0,285.1104819,42.0339619,693.86,9.796,-9.532,15.159,0.137,-0.137,13.064,0.033,-0.033,15.0573,0.000453,-0.000453,Kepler-243 b,Kepler-243,Transit,Kepler,M-R relationship,missing,[Fe/H],19h00m26.52s,+42d02m02.26s,2.45,1.2383742310432684,2.9097387173396676,1.9044096505937866
1,2,2014,0,20.026218,0.000163,-0.000163,0.0,0.142,0.0019950000000000002,-0.002,0.0,0.97,-0.97,0.0,0.178,0.087,-0.087,0.0,4.62,18.75197,-17.48060619,0.0,0.0145,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,21.72,0.91,-0.871,0.0,559.0,20.0,-20.0,0.0,0,5228.0,200.0,-200.0,0.0,0.842,0.398,-0.398,0.0,0.904,0.018,-0.023,0.0,0.26,0.04,-0.04,0.0,4.565,0.3,-0.3,0.0,285.1104819,42.0339619,693.86,9.796,-9.532,15.159,0.137,-0.137,13.064,0.033,-0.033,15.0573,0.000453,-0.000453,Kepler-243 c,Kepler-243,Transit,Kepler,M-R relationship,missing,[Fe/H],19h00m26.52s,+42d02m02.26s,1.99,1.095273387402595,2.3634204275534443,3.045770135215557
1,3,2014,0,4.311792,8e-06,-8e-06,0.0,0.05,0.0019950000000000002,-0.002,0.0,1.16,-1.16,0.0,0.246,0.103,-0.103,0.0,8.05,18.75197,-17.48060619,0.0,0.0253,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,242.471,20.3,-18.478,0.0,1038.0,20.0,-20.0,0.0,0,5554.0,200.0,-200.0,0.0,0.803,0.338,-0.338,0.0,0.933,0.021,-0.026,0.0,0.07,0.04,-0.04,0.0,4.585,0.3,-0.3,0.0,287.242641,42.3014185,1036.49,36.26,-33.93,15.747,0.115,-0.115,13.73,0.047,-0.047,15.5455,0.000436,-0.000436,Kepler-244 b,Kepler-244,Transit,Kepler,M-R relationship,missing,[Fe/H],19h08m58.23s,+42d18m05.11s,2.76,1.324418957401803,3.437110834371108,1.6699292547809859
1,3,2014,0,9.767292,4.6e-05,-4.6e-05,0.0,0.087,0.0019950000000000002,-0.002,0.0,0.87,-0.87,0.0,0.183,0.078,-0.078,0.0,4.86,18.75197,-17.48060619,0.0,0.0153,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,81.574,6.83,-6.217,0.0,791.0,20.0,-20.0,0.0,0,5554.0,200.0,-200.0,0.0,0.803,0.338,-0.338,0.0,0.933,0.021,-0.026,0.0,0.07,0.04,-0.04,0.0,4.585,0.3,-0.3,0.0,287.242641,42.3014185,1036.49,36.26,-33.93,15.747,0.115,-0.115,13.73,0.047,-0.047,15.5455,0.000436,-0.000436,Kepler-244 c,Kepler-244,Transit,Kepler,M-R relationship,missing,[Fe/H],19h08m58.23s,+42d18m05.11s,2.05,1.1151415906193203,2.552926525529265,2.3765130203692504
1,3,2014,0,20.050401,0.00013,-0.00013,0.0,0.14,0.0019950000000000002,-0.002,0.0,0.97,-0.97,0.0,0.206,0.087,-0.087,0.0,15.2,20.0,-13.0,0.0,0.048,0.063,-0.041,0.0,0.0,0.049,-0.04,0.0,31.267,2.618,-2.383,0.0,622.0,20.0,-20.0,0.0,0,5554.0,200.0,-200.0,0.0,0.803,0.338,-0.338,0.0,0.933,0.021,-0.026,0.0,0.07,0.04,-0.04,0.0,4.585,0.3,-0.3,0.0,287.242641,42.3014185,1036.49,36.26,-33.93,15.747,0.115,-0.115,13.73,0.047,-0.047,15.5455,0.000436,-0.000436,Kepler-244 d,Kepler-244,Transit,Kepler,Mass,missing,[Fe/H],19h08m58.23s,+42d18m05.11s,2.31,1.1969481893889715,2.8767123287671232,3.046919609828179
1,4,2014,0,7.49019,1.9e-05,-1.9e-05,0.0,0.071,0.0019950000000000002,-0.002,0.0,0.18,-0.18,0.0,0.229,0.016,-0.016,0.0,146.78,18.75197,-17.48060619,1.0,0.46182153,0.059390345,-0.0555,1.0,0.0,0.049,-0.04,0.0,77.749,6.15,-5.642,0.0,753.0,20.0,-20.0,0.0,1,5100.0,100.0,-100.0,0.0,0.795,0.053,-0.053,0.0,0.856,0.02,-0.026,0.0,0.12,0.04,-0.04,0.0,4.56,0.15,-0.15,0.0,291.6389972,42.4363482,861.527,26.041,-24.582,15.546,0.252,-0.252,13.639,0.053,-0.053,15.5969,0.000697,-0.000697,Kepler-245 b,Kepler-245,Transit,Kepler,Mass,missing,[Fe/H],19h26m33.36s,+42d26m10.85s,2.57,1.2725655957915476,3.232704402515723,2.138911379342573
1,4,2014,0,17.460812,7.6e-05,-7.6e-05,0.0,0.124,0.0019950000000000002,-0.002,0.0,0.17,-0.17,0.0,0.194,0.015,-0.015,0.0,26.7,7.0,-5.1,0.0,0.08400759,0.02202446,-0.01604639,0.0,0.0,0.049,-0.04,0.0,25.152,1.99,-1.825,0.0,568.0,20.0,-20.0,0.0,1,5100.0,100.0,-100.0,0.0,0.795,0.053,-0.053,0.0,0.856,0.02,-0.026,0.0,0.12,0.04,-0.04,0.0,4.56,0.15,-0.15,0.0,291.6389972,42.4363482,861.527,26.041,-24.582,15.546,0.252,-0.252,13.639,0.053,-0.053,15.5969,0.000697,-0.000697,Kepler-245 c,Kepler-245,Transit,Kepler,Mass,missing,[Fe/H],19h26m33.36s,+42d26m10.85s,2.18,1.1568811967920856,2.7421383647798745,2.915650215106223
1,4,2014,0,36.277108,0.000173,-0.000173,0.0,0.202,0.0019950000000000002,-0.002,0.0,0.21,-0.21,0.0,0.27,0.019,-0.019,0.0,21.6,16.6,-12.1,0.0,0.068,0.052,-0.038,0.0,0.0,0.049,-0.04,0.0,9.492,0.751,-0.689,0.0,445.0,20.0,-20.0,0.0,1,5100.0,100.0,-100.0,0.0,0.795,0.053,-0.053,0.0,0.856,0.02,-0.026,0.0,0.12,0.04,-0.04,0.0,4.56,0.15,-0.15,0.0,291.6389972,42.4363482,861.527,26.041,-24.582,15.546,0.252,-0.252,13.639,0.053,-0.053,15.5969,0.000697,-0.000697,Kepler-245 d,Kepler-245,Transit,Kepler,Mass,missing,[Fe/H],19h26m33.36s,+42d26m10.85s,3.03,1.3937663759585914,3.8113207547169807,3.61837941170099
1,4,2016,0,3.219821056,4.735e-06,-4.735e-06,0.0,0.04053,0.00036,-0.00036,0.0,0.08,-0.06,0.0,0.15612454,0.00713712,-0.00535284,0.0,1806.36,18.75197,-17.48060619,1.0,5.68344415,0.059390345,-0.0555,1.0,0.0,0.049,-0.04,0.0,240.151,18.996,-17.428,0.0,998.0,20.0,-20.0,0.0,0,5174.0,72.87,-76.02,0.0,0.8,0.021,-0.02,0.0,0.86,0.03,-0.032,0.0,0.05,0.106,-0.098,0.0,4.57,0.016,-0.021,0.0,291.6389972,42.4363482,861.527,26.041,-24.582,15.546,0.252,-0.252,13.639,0.053,-0.053,15.5969,0.000697,-0.000697,Kepler-245 e,Kepler-245,Transit,Kepler,Mass,missing,[Fe/H],19h26m33.36s,+42d26m10.85s,1.75,1.0116009116784799,2.1875,1.439792723357385
